,year,ncessch,school_id,school_name,leaid,lea_name,state_leaid,seasch,street_mailing,city_mailing,state_mailing,zip_mailing,street_location,city_location,state_location,zip_location,phone,fips,latitude,longitude,csa,cbsa,urban_centric_locale,county_code,school_level,school_type,school_status,lowest_grade_offered,highest_grade_offered,bureau_indian_education,title_i_status,title_i_eligible,title_i_schoolwide,charter,magnet,shared_time,virtual,teachers_fte,free_lunch,reduced_price_lunch,free_or_reduced_price_lunch,elem_cedp,high_cedp,middle_cedp,ungrade_cedp,enrollment,state_leg_district_lower,state_leg_district_upper,ncessch_num,congress_district_id,direct_certification,lunch_program
212,2015,450117001161,01161,Marrington Elementary,4501170,Berkeley 01,0801,033,101 Gearing Street,Goose Creek,SC,29445,101 Gearing Street,-1,-1,-1,8435723373,45,32.96806,-79.975942,-2,16700,21.0,45015,1,1,1,-1,5,0,6.0,0.0,-2.0,0,0.0,0.0,0,35.0,147.0,197.0,344.0,1,0,0,0,595.0,,,450117001161,,,
213,2015,450117001166,01166,Sangaree Middle,4501170,Berkeley 01,0801,047,1050 Discovery Drive,Ladson,SC,29456,1050 Discovery Drive,-1,-1,-1,8438214028,45,33.02716,-80.107852,-2,16700,21.0,45015,2,1,1,6,8,0,6.0,0.0,-2.0,0,0.0,0.0,0,46.0,354.0,96.0,450.0,0,0,1,0,747.0,,,450117001166,,,
214,2015,450117001207,01207,Berkeley Middle,4501170,Berkeley 01,0801,012,320 North Live Oak Drive,Moncks Corner,SC,29461,320 North Live Oak Drive,-1,-1,-1,8438998840,45,33.199959,-79.995834,-2,16700,21.0,45015,2,1,1,6,8,0,6.0,0.0,-2.0,0,0.0,0.0,0,63.0,621.0,111.0,732.0,0,0,1,0,1166.0,,,450117001207,,,
215,2015,450117001208,01208,Macedonia Middle,4501170,Berkeley 01,0801,037,200 Macedonia Foxes Circle,Moncks Corner,SC,29461,200 Macedonia Foxes Circle,-1,-1,-1,8438998940,45,33.265242,-79.895886,-2,16700,42.0,45015,2,1,1,6,8,0,6.0,0.0,-2.0,0,0.0,0.0,0,20.0,207.0,50.0,257.0,0,0,1,0,345.0,,,450117001208,,,
216,2015,450117001209,01209,Sangaree Elementary,4501170,Berkeley 01,0801,023,1460 Royle Road,Summerville,SC,29483,1460 Royle Road,-1,-1,-1,8438203868,45,33.035156,-80.108588,-2,16700,21.0,45015,1,1,1,-1,2,0,5.0,1.0,1.0,0,0.0,0.0,0,42.0,416.0,82.0,498.0,1,0,0,0,739.0,,,450117001209,,,
217,2015,450117001210,01210,Westview Middle,4501170,Berkeley 01,0801,022,101 Westview Boulevard,Goose Creek,SC,29445,101 Westview Boulevard,-1,-1,-1,8435721700,45,33.007131,-80.049183,-2,16700,21.0,45015,2,1,1,6,8,0,6.0,0.0,-2.0,0,0.0,0.0,0,55.0,269.0,81.0,350.0,0,0,1,0,842.0,,,450117001210,,,
218,2015,450117001351,01351,Stratford High,4501170,Berkeley 01,0801,001,951 Crowfield Boulevard,Goose Creek,SC,29445,951 Crowfield Boulevard,-1,-1,-1,8438204000,45,33.014376,-80.084803,-2,16700,21.0,45015,3,1,1,9,12,0,6.0,0.0,-2.0,0,0.0,0.0,0,109.0,648.0,163.0,811.0,0,1,0,0,1843.0,,,450117001351,,,
219,2015,450117001403,01403,Sangaree Intermediate,4501170,Berkeley 01,0801,038,201 School House Lane,Summerville,SC,29483,201 School House Lane,-1,-1,-1,8438203850,45,33.034969,-80.106298,-2,16700,21.0,45015,1,1,1,3,5,0,5.0,1.0,1.0,0,0.0,0.0,0,33.0,338.0,74.0,412.0,1,0,0,0,605.0,,,450117001403,,,
220,2015,450117001472,01472,Daniel Island School,4501170,Berkeley 01,0801,048,2365 Daniel Island Drive,Charleston,SC,29492,2365 Daniel Island Drive,-1,-1,-1,8434712301,45,32.848706,-79.909936,-2,16700,12.0,45015,1,1,1,0,8,0,6.0,0.0,-2.0,0,0.0,0.0,0,79.0,145.0,17.0,162.0,1,0,1,0,1433.0,,,450117001472,,,
221,2015,450117001523,01523,Cane Bay High,4501170,Berkeley 01,0801,049,1624 State Road,Summerville,SC,29486,1624 State Road,-1,-1,-1,8438998789,45,33.099486,-80.12299,-2,16700,21.0,45015,3,1,1,9,12,0,6.0,0.0,-2.0,0,0.0,0.0,0,104.0,561.0,216.0,777.0,0,1,0,0,1687.0,,,450117001523,,,
222,2015,450117001537,01537,Cane Bay Elementary,4501170,Berkeley 01,0801,050,1247 Cane Bay Boulevard,Summerville,SC,29486,1247 Cane Bay Boulevard,-1,-1,-1,8438995100,45,33.108792,-80.119171,-2,16700,41.0,45015,1,1,1,-1,4,0,6.0,0.0,-2.0,0,0.0,0.0,0,46.0,315.0,95.0,410.0,1,0,0,0,855.0,,,450117001537,,,
223,2015,450117001556,01556,Berkeley County Middle College High,4501170,Berkeley 01,0801,051,1001 South Live Oak Drive,Moncks Corner,SC,29461,1001 South Live Oak Drive,-1,-1,-1,8438998110,45,33.17106,-80.044081,-2,16700,41.0,45015,3,1,1,11,12,0,6.0,0.0,-2.0,0,0.0,0.0,0,4.0,27.0,14.0,41.0,0,1,0,0,105.0,,,450117001556,,,
224,2015,450117001608,01608,Cane Bay Middle,4501170,Berkeley 01,0801,052,1175 Cane  Bay Boulevard,Summerville,SC,29486,1175 Cane  Bay Boulevard,-1,-1,-1,8438991857,45,33.105847,-80.119111,-2,16700,41.0,45015,2,1,1,5,8,0,6.0,0.0,-2.0,0,0.0,0.0,0,45.0,292.0,69.0,361.0,0,0,1,0,776.0,,,450117001608,,,
225,2015,450117001658,01658,Nexton Elementary,4501170,Berkeley 01,0801,053,200 Scholar Way,Summerville,SC,29483,200 Scholar Way,-1,-1,-1,8439003222,45,33.064298,-80.149213,-2,16700,41.0,45015,1,1,3,-1,5,0,6.0,0.0,-2.0,0,0.0,0.0,0,34.0,249.0,81.0,330.0,1,0,0,0,630.0,,,450117001658,,,
226,2015,450117001670,01670,Philip Simmons Middle,4501170,Berkeley 01,0801,055,2065 Seven Sticks Drive,Wando,SC,29492,2065 Seven Sticks Drive,Wando,SC,29492,8434712590,45,,,,,,,-2,1,7,-2,-2,0,,,,0,,,0,,,,,1,0,0,0,,,,450117001670,,,
227,2015,450117001671,01671,Philip Simmons Elementary,4501170,Berkeley 01,0801,054,2095 Seven Sticks Drive,Wando,SC,29492,2095 Seven Sticks Drive,Wando,SC,29492,8434712581,45,,,,,,,-2,1,7,-2,-2,0,,,,0,,,0,,,,,1,0,0,0,,,,450117001671,,,
228,2015,450125000187,00187,Calhoun County High,4501250,Calhoun 01,0901,001,150 Saints Avenue,St. Matthews,SC,29135,150 Saints Avenue,-1,-1,-1,8038743071,45,33.665752,-80.799121,192,17900,42.0,45017,3,1,1,9,12,0,5.0,1.0,1.0,0,0.0,0.0,0,30.0,409.0,0.0,409.0,0,1,0,0,461.0,,,450125000187,,,
229,2015,450125000424,00424,Sandy Run School,4501250,Calhoun 01,0901,008,450 Old Swamp Road,Swansea,SC,29160,450 Old Swamp Road,-1,-1,-1,8036552746,45,33.811129,-80.940477,192,17900,42.0,45017,1,1,1,-1,8,0,5.0,1.0,1.0,0,0.0,0.0,0,44.0,676.0,0.0,676.0,1,0,1,0,676.0,,,450125000424,,,
230,2015,450125001532,01532,St. Matthews K-8 School,4501250,Calhoun 01,0901,009,135 Saints Avenue,St. Matthews,SC,29135,135 Saints Avenue,-1,-1,-1,8036552750,45,33.66602,-80.794911,192,17900,42.0,45017,1,1,1,-1,8,0,5.0,1.0,1.0,0,0.0,0.0,0,45.0,661.0,0.0,661.0,1,0,1,0,661.0,,,450125001532,,,
231,2015,450144000083,00083,Charleston School of the Arts,4501440,Charleston 01,1001,098,5109-B West Enterprise Street,North Charleston,SC,29405,5109-B West Enterprise Street,-1,-1,-1,8435294990,45,32.88428,-80.000996,-2,16700,12.0,45019,4,1,1,6,12,0,6.0,0.0,-2.0,0,1.0,0.0,0,70.0,87.0,19.0,106.0,0,1,1,0,1109.0,,,450144000083,,,
232,2015,450144000168,00168,Academic Magnet High,4501440,Charleston 01,1001,099,5109-A West Enterprise Street,North Charleston,SC,29405,5109-A West Enterprise Street,-1,-1,-1,8437461300,45,32.88428,-80.000996,-2,16700,12.0,45019,3,1,1,9,12,0,6.0,0.0,-2.0,0,1.0,0.0,0,42.0,13.0,5.0,18.0,0,1,0,0,647.0,,,450144000168,,,
233,2015,450144000197,00197,Chicora Elementary,4501440,Charleston 01,1001,033,3795 Spruill Avenue,North Charleston,SC,29405,3795 Spruill Avenue,-1,-1,-1,8437462210,45,32.86329,-79.979981,-2,16700,12.0,45019,1,1,1,-1,5,0,5.0,1.0,1.0,0,1.0,0.0,0,40.0,370.0,6.0,376.0,1,0,0,0,479.0,,,450144000197,,,
234,2015,450144000199,00199,A. C. Corcoran Elementary,4501440,Charleston 01,1001,036,8585 Vistavia Road,North Charleston,SC,29406,8585 Vistavia Road,-1,-1,-1,8437642218,45,32.960305,-80.059885,-2,16700,12.0,45019,1,1,1,-1,5,0,5.0,1.0,1.0,0,0.0,0.0,0,51.0,479.0,29.0,508.0,1,0,0,0,763.0,,,450144000199,,,
235,2015,450144000200,00200,Edmund A. Burns Elementary,4501440,Charleston 01,1001,038,3750 Dorchester Road,North Charleston,SC,29405,3750 Dorchester Road,-1,-1,-1,8437457113,45,32.854193,-79.991644,-2,16700,12.0,45019,1,1,1,-1,5,0,5.0,1.0,1.0,0,0.0,0.0,0,54.0,412.0,3.0,415.0,1,0,0,0,503.0,,,450144000200,,,
236,2015,450144000201,00201,Jane Edwards Elementary,4501440,Charleston 01,1001,039,1960 Jane Edwards Road,Edisto Island,SC,29438,1960 Jane Edwards Road,-1,-1,-1,8435594171,45,32.580834,-80.299909,-2,16700,42.0,45019,1,1,1,-1,5,0,5.0,1.0,1.0,0,0.0,0.0,0,13.0,48.0,0.0,48.0,1,0,0,0,53.0,,,450144000201,,,
237,2015,450144000202,00202,Mary Ford Elementary,4501440,Charleston 01,1001,040,3180 Thomasina McPerson Blvd,North Charleston,SC,29405,3180 Thomasina McPerson Blvd,-1,-1,-1,8437457131,45,32.849095,-79.978017,-2,16700,12.0,45019,1,1,1,-1,5,0,5.0,1.0,1.0,0,0.0,0.0,0,43.0,287.0,4.0,291.0,1,0,0,0,350.0,,,450144000202,,,
238,2015,450144000204,00204,W. B. Goodwin Elementary,4501440,Charleston 01,1001,042,5501 Dorchester Road,North Charleston,SC,29418,5501 Dorchester Road,-1,-1,-1,8437675911,45,32.860636,-80.048337,-2,16700,12.0,45019,1,1,1,-1,5,0,5.0,1.0,1.0,0,0.0,0.0,0,45.0,470.0,23.0,493.0,1,0,0,0,573.0,,,450144000204,,,
239,2015,450144000205,00205,Minnie Hughes Elementary,4501440,Charleston 01,1001,045,8548 Willtown Road,Yonges Island,SC,29449,8548 Willtown Road,-1,-1,-1,8438892676,45,32.700326,-80.374027,-2,16700,42.0,45019,1,1,1,-1,5,0,5.0,1.0,1.0,0,0.0,0.0,0,18.0,191.0,9.0,200.0,1,0,0,0,228.0,,,450144000205,,,
240,2015,450144000206,00206,Hunley Park Elementary,4501440,Charleston 01,1001,046,1000 Michigan Avenue,North Charleston,SC,29404,1000 Michigan Avenue,-1,-1,-1,8437675914,45,32.892469,-80.073051,-2,16700,12.0,45019,1,1,1,-1,5,0,5.0,1.0,1.0,0,0.0,0.0,0,33.0,274.0,38.0,312.0,1,0,0,0,481.0,,,450144000206,,,
241,2015,450144000207,00207,Ladson Elementary,4501440,Charleston 01,1001,050,3321 Ladson Road,Ladson,SC,29456,3321 Ladson Road,-1,-1,-1,8437642225,45,32.985136,-80.10607,-2,16700,21.0,45019,1,1,1,-1,5,0,5.0,1.0,1.0,0,0.0,0.0,0,52.0,482.0,41.0,523.0,1,0,0,0,838.0,,,450144000207,,,
242,2015,450144000208,00208,Lambs Elementary,4501440,Charleston 01,1001,052,6800 Dorchester Road,North Charleston,SC,29418,6800 Dorchester Road,-1,-1,-1,8437675900,45,32.885367,-80.064284,-2,16700,12.0,45019,1,1,1,-1,5,0,3.0,1.0,1.0,0,0.0,0.0,0,30.0,235.0,28.0,263.0,1,0,0,0,425.0,,,450144000208,,,
243,2015,450144000210,00210,Memminger Elementary,4501440,Charleston 01,1001,057,20 Beaufain Street,Charleston,SC,29401,20 Beaufain Street,-1,-1,-1,8437247778,45,32.78093,-79.935861,-2,16700,12.0,45019,1,1,1,-1,5,0,5.0,1.0,1.0,0,1.0,0.0,0,25.0,218.0,5.0,223.0,1,0,0,0,298.0,,,450144000210,,,
244,2015,450144000211,00211,Midland Park Primary,4501440,Charleston 01,1001,058,2415 Midland Park Road,North Charleston,SC,29406,2415 Midland Park Road,-1,-1,-1,8435742183,45,32.920445,-80.04113,-2,16700,12.0,45019,1,1,1,-1,1,0,5.0,1.0,1.0,0,0.0,0.0,0,37.0,265.0,7.0,272.0,1,0,0,0,364.0,,,450144000211,,,
245,2015,450144000212,00212,E.B. Ellington Elementary,4501440,Charleston 01,1001,059,5540 Old Jacksonboro Road,Ravenel,SC,29470,5540 Old Jacksonboro Road,-1,-1,-1,8438899411,45,32.78526,-80.211061,-2,16700,41.0,45019,1,1,1,-1,5,0,5.0,1.0,1.0,0,0.0,0.0,0,26.0,280.0,19.0,299.0,1,0,0,0,383.0,,,450144000212,,,
246,2015,450144000213,00213,Mitchell Elementary,4501440,Charleston 01,1001,060,2 Perry Street,Charleston,SC,29403,2 Perry Street,-1,-1,-1,8437247261,45,32.794585,-79.947721,-2,16700,12.0,45019,1,1,1,-1,5,0,5.0,1.0,1.0,0,1.0,0.0,0,30.0,251.0,5.0,256.0,1,0,0,0,319.0,,,450144000213,,,
247,2015,450144000214,00214,Jennie Moore Elementary,4501440,Charleston 01,1001,061,2725 Bulrush Basket Lane,Mt. Pleasant,SC,29466,2725 Bulrush Basket Lane,-1,-1,-1,8438492815,45,32.851802,-79.792947,-2,16700,21.0,45019,1,1,1,-1,5,0,6.0,0.0,-2.0,0,1.0,0.0,0,58.0,137.0,19.0,156.0,1,0,0,0,1123.0,,,450144000214,,,
248,2015,450144000215,00215,Morningside Middle,4501440,Charleston 01,1001,062,1999 Singley Lane,North Charleston,SC,29405,1999 Singley Lane,-1,-1,-1,8437452000,45,32.877038,-80.001573,-2,16700,12.0,45019,2,1,1,6,8,0,5.0,1.0,1.0,0,0.0,0.0,0,52.0,462.0,0.0,462.0,0,0,1,0,670.0,,,450144000215,,,
249,2015,450144000216,00216,Mt. Pleasant Academy,4501440,Charleston 01,1001,063,605 Center Street,Mt. Pleasant,SC,29464,605 Center Street,-1,-1,-1,8438492826,45,32.77968,-79.862641,-2,16700,21.0,45019,1,1,1,-1,5,0,6.0,0.0,-2.0,0,0.0,0.0,0,33.0,69.0,12.0,81.0,1,0,0,0,568.0,,,450144000216,,,
250,2015,450144000218,00218,Murray Lasaine Elementary,4501440,Charleston 01,1001,066,891 Mikell Drive,Charleston,SC,29412,891 Mikell Drive,-1,-1,-1,8437622765,45,32.738013,-79.927861,-2,16700,12.0,45019,1,1,1,-1,6,0,5.0,1.0,1.0,0,0.0,0.0,0,24.0,129.0,6.0,135.0,1,0,0,0,235.0,,,450144000218,,,
251,2015,450144000219,00219,North Charleston Elementary,4501440,Charleston 01,1001,067,4921 Durant Avenue,North Charleston,SC,29405,4921 Durant Avenue,-1,-1,-1,8437457107,45,32.88471,-79.982775,-2,16700,12.0,45019,1,1,1,-1,5,0,5.0,1.0,1.0,0,1.0,0.0,0,44.0,431.0,13.0,444.0,1,0,0,0,550.0,,,450144000219,,,
252,2015,450144000220,00220,Oakland Elementary,4501440,Charleston 01,1001,068,505-A Arlington Drive,Charleston,SC,29414,505-A Arlington Drive,-1,-1,-1,8437631510,45,32.78685,-80.036409,-2,16700,12.0,45019,1,1,1,-1,5,0,5.0,1.0,1.0,0,0.0,0.0,0,37.0,371.0,54.0,425.0,1,0,0,0,571.0,,,450144000220,,,
253,2015,450144000222,00222,Malcolm C. Hursey Elementary,4501440,Charleston 01,1001,070,4542 Simms Street,North Charleston,SC,29406,4542 Simms Street,-1,-1,-1,8437457105,45,32.875165,-79.990709,-2,16700,12.0,45019,1,1,1,-1,8,0,5.0,1.0,1.0,0,0.0,0.0,0,32.0,194.0,14.0,208.0,1,0,1,0,314.0,,,450144000222,,,
254,2015,450144000224,00224,Matilda Dunston Elementary,4501440,Charleston 01,1001,072,1825 Remount Road,North Charleston,SC,29406,1825 Remount Road,-1,-1,-1,8437457109,45,32.899544,-80.009521,-2,16700,12.0,45019,1,1,1,-1,3,0,5.0,1.0,1.0,0,0.0,0.0,0,29.0,274.0,10.0,284.0,1,0,0,0,339.0,,,450144000224,,,
255,2015,450144000225,00225,Edith L. Frierson Elementary,4501440,Charleston 01,1001,075,6133 Maybank Highway,Wadmalaw Island,SC,29487,6133 Maybank Highway,-1,-1,-1,8435594500,45,32.640757,-80.182427,-2,16700,42.0,45019,1,1,1,-1,5,0,5.0,1.0,1.0,0,0.0,0.0,0,11.0,69.0,3.0,72.0,1,0,0,0,92.0,,,450144000225,,,
256,2015,450144000226,00226,Sanders-Clyde Elementary,4501440,Charleston 01,1001,076,805 Morrison Drive,Charleston,SC,29403,805 Morrison Drive,-1,-1,-1,8437247783,45,32.801149,-79.937718,-2,16700,12.0,45019,1,1,1,-1,8,0,5.0,1.0,1.0,0,0.0,0.0,0,47.0,389.0,3.0,392.0,1,0,1,0,438.0,,,450144000226,,,
257,2015,450144000227,00227,Pepperhill Elementary,4501440,Charleston 01,1001,077,3300 Creola Road,North Charleston,SC,29420,3300 Creola Road,-1,-1,-1,8437675905,45,32.937261,-80.076373,-2,16700,12.0,45019,1,1,1,-1,5,0,5.0,1.0,1.0,0,0.0,0.0,0,42.0,478.0,33.0,511.0,1,0,0,0,689.0,,,450144000227,,,
258,2015,450144000228,00228,James Simons Elementary,4501440,Charleston 01,1001,079,741 King Street,Charleston,SC,29403,741 King Street,-1,-1,-1,8437247763,45,32.80051,-79.949711,-2,16700,12.0,45019,1,1,1,-1,7,0,5.0,1.0,1.0,0,0.0,0.0,0,24.0,214.0,9.0,223.0,1,0,1,0,347.0,,,450144000228,,,
259,2015,450144000229,00229,Springfield Elementary,4501440,Charleston 01,1001,081,2741 Clover Street,Charleston,SC,29414,2741 Clover Street,-1,-1,-1,8437631538,45,32.83637,-80.059204,-2,16700,12.0,45019,1,1,1,-1,5,0,5.0,1.0,1.0,0,0.0,0.0,0,44.0,354.0,48.0,402.0,1,0,0,0,599.0,,,450144000229,,,
260,2015,450144000230,00230,St. Andrews School of Math and Science,4501440,Charleston 01,1001,082,30 Chadwick Drive,Charleston,SC,29407,30 Chadwick Drive,-1,-1,-1,8437631503,45,32.777871,-79.98131,-2,16700,12.0,45019,1,1,1,-1,5,0,6.0,0.0,-2.0,0,1.0,0.0,0,45.0,278.0,28.0,306.0,1,0,0,0,740.0,,,450144000230,,,
261,2015,450144000231,00231,Angel Oak Elementary,4501440,Charleston 01,1001,083,6134 Chisolm Street,Johns Island,SC,29455,6134 Chisolm Street,-1,-1,-1,8435596412,45,32.723376,-80.102822,-2,16700,12.0,45019,1,1,1,-1,5,0,5.0,1.0,1.0,0,0.0,0.0,0,33.0,289.0,18.0,307.0,1,0,0,0,416.0,,,450144000231,,,
262,2015,450144000232,00232,Stiles Point Elementary,4501440,Charleston 01,1001,084,883-A Mikell Drive,Charleston,SC,29412,883-A Mikell Drive,-1,-1,-1,8437622767,45,32.737696,-79.929045,-2,16700,12.0,45019,1,1,1,-1,5,0,6.0,0.0,-2.0,0,0.0,0.0,0,38.0,117.0,25.0,142.0,1,0,0,0,711.0,,,450144000232,,,
263,2015,450144000233,00233,Stono Park Elementary,4501440,Charleston 01,1001,085,1699 Garden Street,Charleston,SC,29407,1699 Garden Street,-1,-1,-1,8437631507,45,32.779806,-80.015705,-2,16700,12.0,45019,1,1,1,-1,5,0,5.0,1.0,1.0,0,0.0,0.0,0,24.0,246.0,18.0,264.0,1,0,0,0,312.0,,,450144000233,,,
264,2015,450144000234,00234,Sullivans Island Elementary,4501440,Charleston 01,1001,086,2014 Mike Perkis Place,Sullivans Island,SC,29482,2014 Mike Perkis Place,-1,-1,-1,8438833118,45,32.759326,-79.839788,-2,16700,21.0,45019,1,1,1,-1,5,0,6.0,0.0,-2.0,0,1.0,0.0,0,33.0,21.0,6.0,27.0,1,0,0,0,516.0,,,450144000234,,,
265,2015,450144000236,00236,Mamie Whitesides Elementary,4501440,Charleston 01,1001,090,1565 Rifle Range Road,Mt. Pleasant,SC,29464,1565 Rifle Range Road,-1,-1,-1,8438492838,45,32.797471,-79.853154,-2,16700,21.0,45019,1,1,1,-1,5,0,6.0,0.0,-2.0,0,0.0,0.0,0,42.0,119.0,28.0,147.0,1,0,0,0,675.0,,,450144000236,,,
266,2015,450144000240,00240,Charleston Progressive,4501440,Charleston 01,1001,101,382 Meeting Street,Charleston,SC,29403,382 Meeting Street,-1,-1,-1,8437202967,45,32.791032,-79.936711,-2,16700,12.0,45019,1,1,1,-1,6,0,5.0,1.0,1.0,0,1.0,0.0,0,26.0,274.0,20.0,294.0,1,0,0,0,372.0,,,450144000240,,,
267,2015,450144000249,00249,C. E. Williams Middle School for Creative & Scientific Arts,4501440,Charleston 01,1001,092,640 Butte Street,Charleston,SC,29414,640 Butte Street,-1,-1,-1,8437631529,45,32.79852,-80.074045,-2,16700,12.0,45019,2,1,1,6,8,0,6.0,0.0,-2.0,0,1.0,0.0,0,41.0,241.0,52.0,293.0,0,0,1,0,636.0,,,450144000249,,,
268,2015,450144000250,00250,Baptist Hill High,4501440,Charleston 01,1001,001,5117 Baptist Hill Road,Hollywood,SC,29449,5117 Baptist Hill Road,-1,-1,-1,8438892277,45,32.727629,-80.262106,-2,16700,42.0,45019,4,1,1,6,12,0,5.0,1.0,1.0,0,0.0,0.0,0,54.0,251.0,0.0,251.0,0,1,1,0,473.0,,,450144000250,,,
269,2015,450144000251,00251,North Charleston High,4501440,Charleston 01,1001,002,1087 East Montague Avenue,North Charleston,SC,29405,1087 East Montague Avenue,-1,-1,-1,8437457140,45,32.880895,-79.978733,-2,16700,12.0,45019,3,1,1,9,12,0,5.0,1.0,1.0,0,0.0,0.0,0,60.0,311.0,3.0,314.0,0,1,0,0,525.0,,,450144000251,,,
270,2015,450144000257,00257,Garrett Academy of Technology,4501440,Charleston 01,1001,008,2731 Gordon Street,North Charleston,SC,29405,2731 Gordon Street,-1,-1,-1,8437457126,45,32.862004,-80.002559,-2,16700,12.0,45019,3,1,1,9,12,0,5.0,1.0,1.0,0,1.0,0.0,0,71.0,685.0,0.0,685.0,0,1,0,0,685.0,,,450144000257,,,
271,2015,450144000259,00259,Lincoln High,4501440,Charleston 01,1001,011,714 Lincoln Road,McClellanville,SC,29458,714 Lincoln Road,-1,-1,-1,8435770970,45,33.09111,-79.455856,-2,16700,42.0,45019,4,1,1,6,12,0,5.0,1.0,1.0,0,0.0,0.0,0,30.0,159.0,0.0,159.0,0,1,1,0,159.0,,,450144000259,,,
272,2015,450144000261,00261,Wando High,4501440,Charleston 01,1001,014,1000 Warrior Way,Mt. Pleasant,SC,29466,1000 Warrior Way,-1,-1,-1,8438818200,45,32.885527,-79.759186,-2,16700,41.0,45019,3,1,1,9,12,0,6.0,0.0,-2.0,0,0.0,0.0,0,256.0,419.0,96.0,515.0,0,1,0,0,4068.0,,,450144000261,,,
273,2015,450144000264,00264,St. Johns High,4501440,Charleston 01,1001,020,1518 Main Road,Johns Island,SC,29455,1518 Main Road,-1,-1,-1,8435596400,45,32.724813,-80.098957,-2,16700,12.0,45019,3,1,1,9,12,0,5.0,1.0,1.0,0,0.0,0.0,0,33.0,309.0,0.0,309.0,0,1,0,0,309.0,,,450144000264,,,
274,2015,450144000265,00265,R. B. Stall High,4501440,Charleston 01,1001,022,3625 Ashley Phosphate Road,North Charleston,SC,29418,3625 Ashley Phosphate Road,-1,-1,-1,8437642200,45,32.923086,-80.080187,-2,16700,12.0,45019,3,1,1,9,12,0,5.0,1.0,1.0,0,0.0,0.0,0,103.0,1306.0,0.0,1306.0,0,1,0,0,1306.0,,,450144000265,,,
275,2015,450144000429,00429,Charles Pinckney Elementary,4501440,Charleston 01,1001,102,3300 Thomas Cario Boulevard,Mt. Pleasant,SC,29466,3300 Thomas Cario Boulevard,-1,-1,-1,8438564585,45,32.876289,-79.78827,-2,16700,21.0,45019,1,1,1,3,5,0,6.0,0.0,-2.0,0,0.0,0.0,0,67.0,100.0,30.0,130.0,1,0,0,0,1143.0,,,450144000429,,,
276,2015,450144000430,00430,Thomas C. Cario Middle,4501440,Charleston 01,1001,103,3500 Thomas Cario Boulevard,Mt. Pleasant,SC,29466,3500 Thomas Cario Boulevard,-1,-1,-1,8438564595,45,32.878574,-79.787564,-2,16700,21.0,45019,2,1,1,6,8,0,6.0,0.0,-2.0,0,0.0,0.0,0,81.0,100.0,21.0,121.0,0,0,1,0,1237.0,,,450144000430,,,
277,2015,450144000548,00548,West Ashley High,4501440,Charleston 01,1001,104,4060 West Wildcat Boulevard,Charleston,SC,29414,4060 West Wildcat Boulevard,-1,-1,-1,8435731201,45,32.819554,-80.074886,-2,16700,12.0,45019,3,1,1,9,12,0,6.0,0.0,-2.0,0,0.0,0.0,0,125.0,706.0,129.0,835.0,0,1,0,0,1698.0,,,450144000548,,,
278,2015,450144000707,00707,West Ashley Middle,4501440,Charleston 01,1001,106,1776 Kennerty Drive,Charleston,SC,29407,1776 Kennerty Drive,-1,-1,-1,8437631546,45,32.813505,-80.025393,-2,16700,12.0,45019,2,1,1,6,8,0,5.0,1.0,1.0,0,1.0,0.0,0,60.0,379.0,38.0,417.0,0,0,1,0,606.0,,,450144000707,,,
279,2015,450144000830,00830,James Island Elementary,4501440,Charleston 01,1001,107,1872 Grimball Road,Charleston,SC,29412,1872 Grimball Road,-1,-1,-1,8437628240,45,32.702784,-79.975881,-2,16700,21.0,45019,1,1,1,-1,5,0,6.0,0.0,-2.0,0,0.0,0.0,0,31.0,230.0,24.0,254.0,1,0,0,0,537.0,,,450144000830,,,
280,2015,450144000838,00838,Charleston Development Academy,4501440,Charleston 01,1001,612,233 Line Street,Charleston,SC,29403,233 Line Street,-1,-1,-1,8437222689,45,32.789997,-79.95466,-2,16700,12.0,45019,1,1,1,-1,8,0,5.0,1.0,1.0,1,0.0,0.0,0,15.0,156.0,11.0,167.0,1,0,1,0,217.0,,,450144000838,,,
281,2015,450144000856,00856,East Cooper Montessori Charter,4501440,Charleston 01,1001,614,250 Ponsbury Road,Mt. Pleasant,SC,29464,250 Ponsbury Road,-1,-1,-1,8432162883,45,32.813116,-79.877003,-2,16700,21.0,45019,1,1,1,-1,8,0,6.0,0.0,-2.0,1,0.0,0.0,0,19.0,8.0,3.0,11.0,1,0,1,0,285.0,,,450144000856,,,
282,2015,450144000857,00857,Greg Mathis Charter High,4501440,Charleston 01,1001,615,2872 Azalea Drive,Charleston,SC,29405,2872 Azalea Drive,-1,-1,-1,8435571611,45,32.84449,-79.972371,-2,16700,12.0,45019,3,1,1,9,12,0,5.0,1.0,1.0,1,0.0,0.0,0,5.0,35.0,0.0,35.0,0,1,0,0,83.0,,,450144000857,,,
283,2015,450144000944,00944,Laurel Hill Primary,4501440,Charleston 01,1001,110,3100 Thomas Cario Boulevard,Mt. Pleasant,SC,29466,3100 Thomas Cario Boulevard,-1,-1,-1,8438492200,45,32.875191,-79.783418,-2,16700,21.0,45019,1,1,1,-1,2,0,6.0,0.0,-2.0,0,0.0,0.0,0,61.0,94.0,9.0,103.0,1,0,0,0,986.0,,,450144000944,,,
