,year,ncessch,school_id,school_name,leaid,lea_name,state_leaid,seasch,street_mailing,city_mailing,state_mailing,zip_mailing,street_location,city_location,state_location,zip_location,phone,fips,latitude,longitude,csa,cbsa,urban_centric_locale,county_code,school_level,school_type,school_status,lowest_grade_offered,highest_grade_offered,bureau_indian_education,title_i_status,title_i_eligible,title_i_schoolwide,charter,magnet,shared_time,virtual,teachers_fte,free_lunch,reduced_price_lunch,free_or_reduced_price_lunch,elem_cedp,high_cedp,middle_cedp,ungrade_cedp,enrollment,state_leg_district_lower,state_leg_district_upper,ncessch_num,congress_district_id,direct_certification,lunch_program
346,2016,450153001225,01225,Lewisville Middle,4501530,Chester 01,SC-1201,1201-008,3595 Lancaster Highway,Richburg,SC,29729,3595 Lancaster Highway,Richburg,SC,29729,(803)789-5858,45,34.720271,-81.00279,172,16740,42.0,45023,2,1,1,6.0,8.0,,6.0,0.0,0.0,0,0.0,0.0,3.0,20.0,151.0,13.0,164.0,0,0,1,0,287.0,45043,45017,450153001225,4505.0,102.0,1.0
347,2016,450156000170,00170,Cheraw Intermediate,4501560,Chesterfield 01,SC-1301,1301-026,421 Chesterfield Highway,Cheraw,SC,29520,421 Chesterfield Highway,Cheraw,SC,29520,(843)921-1030,45,34.691263,-79.908972,-2,-2,32.0,45025,1,1,1,3.0,5.0,,3.0,1.0,1.0,0,0.0,0.0,0.0,33.0,510.0,0.0,510.0,1,0,0,0,510.0,45053,45027,450156000170,4507.0,298.0,2.0
348,2016,450156000303,00303,Cheraw Primary,4501560,Chesterfield 01,SC-1301,1301-012,321 High Street,Cheraw,SC,29520,321 High Street,Cheraw,SC,29520,(843)921-1020,45,34.696358,-79.895183,-2,-2,32.0,45025,1,1,1,-1.0,2.0,,3.0,1.0,1.0,0,0.0,0.0,0.0,30.0,512.0,0.0,512.0,1,0,0,0,512.0,45053,45027,450156000303,4507.0,324.0,2.0
349,2016,450156000305,00305,Edwards Elementary,4501560,Chesterfield 01,SC-1301,1301-014,2411 West Boulevard,Chesterfield,SC,29709,2411 West Boulevard,Chesterfield,SC,29709,(843)623-2351,45,34.723439,-80.084249,-2,-2,42.0,45025,1,1,1,-1.0,5.0,,3.0,1.0,1.0,0,0.0,0.0,0.0,32.0,537.0,0.0,537.0,1,0,0,0,537.0,45053,45027,450156000305,4507.0,292.0,2.0
350,2016,450156000306,00306,Jefferson Elementary,4501560,Chesterfield 01,SC-1301,1301-015,809 West Elizabeth Street,Jefferson,SC,29718,809 West Elizabeth Street,Jefferson,SC,29718,(843)658-3295,45,34.645899,-80.398999,-2,-2,42.0,45025,1,1,1,-1.0,5.0,,3.0,1.0,1.0,0,0.0,0.0,0.0,23.0,360.0,0.0,360.0,1,0,0,0,360.0,45065,45027,450156000306,4507.0,172.0,2.0
351,2016,450156000307,00307,Petersburg Primary,4501560,Chesterfield 01,SC-1301,1301-019,326 North Arnold Street,Pageland,SC,29728,326 North Arnold Street,Pageland,SC,29728,(843)672-6241,45,34.782111,-80.40194,-2,-2,41.0,45025,1,1,1,-1.0,2.0,,3.0,1.0,1.0,0,0.0,0.0,0.0,28.0,446.0,0.0,446.0,1,0,0,0,446.0,45053,45027,450156000307,4507.0,292.0,2.0
352,2016,450156000308,00308,McBee Elementary,4501560,Chesterfield 01,SC-1301,1301-020,P.O. Box 368,McBee,SC,29101,284 East Maple Avenue,McBee,SC,29101,(843)335-8347,45,34.460425,-80.254591,-2,-2,42.0,45025,1,1,1,-1.0,6.0,,3.0,1.0,1.0,0,0.0,0.0,3.0,25.0,432.0,0.0,432.0,1,0,0,0,432.0,45065,45027,450156000308,4507.0,227.0,2.0
353,2016,450156000309,00309,Plainview Elementary,4501560,Chesterfield 01,SC-1301,1301-021,16002 Highway 102,Patrick,SC,29584,16002 Highway 102,Patrick,SC,29584,(843)498-6633,45,34.51402,-80.041446,-2,-2,42.0,45025,1,1,1,-1.0,6.0,,6.0,0.0,0.0,0,0.0,0.0,3.0,10.0,171.0,0.0,171.0,1,0,0,0,171.0,45054,45027,450156000309,4507.0,78.0,2.0
354,2016,450156000310,00310,Ruby Elementary,4501560,Chesterfield 01,SC-1301,1301-023,249 Thurman Avenue,Ruby,SC,29741,249 Thurman Avenue,Ruby,SC,29741,(843)634-6310,45,34.740415,-80.187853,-2,-2,42.0,45025,1,1,1,-1.0,5.0,,6.0,0.0,0.0,0,0.0,0.0,0.0,18.0,266.0,0.0,266.0,1,0,0,0,266.0,45053,45027,450156000310,4507.0,109.0,2.0
355,2016,450156000314,00314,Cheraw High,4501560,Chesterfield 01,SC-1301,1301-001,649 Chesterfield Highway,Cheraw,SC,29520,649 Chesterfield Highway,Cheraw,SC,29520,(843)921-1000,45,34.692621,-79.914016,-2,-2,32.0,45025,3,1,1,9.0,12.0,,6.0,0.0,0.0,0,0.0,0.0,3.0,54.0,710.0,0.0,710.0,0,1,0,0,710.0,45053,45027,450156000314,4507.0,284.0,2.0
356,2016,450156000315,00315,Chesterfield High,4501560,Chesterfield 01,SC-1301,1301-002,401 North Page Street,Chesterfield,SC,29709,401 North Page Street,Chesterfield,SC,29709,(843)623-2161,45,34.745177,-80.089981,-2,-2,42.0,45025,3,1,1,9.0,12.0,,6.0,0.0,0.0,0,0.0,0.0,3.0,34.0,518.0,0.0,518.0,0,1,0,0,518.0,45053,45027,450156000315,4507.0,194.0,2.0
357,2016,450156000316,00316,Long Middle,4501560,Chesterfield 01,SC-1301,1301-005,1010 West Green Street,Cheraw,SC,29520,1010 West Green Street,Cheraw,SC,29520,(843)921-1010,45,34.698148,-79.905153,-2,-2,32.0,45025,2,1,1,6.0,8.0,,3.0,1.0,1.0,0,0.0,0.0,3.0,32.0,440.0,0.0,440.0,0,0,1,0,440.0,45053,45027,450156000316,4507.0,227.0,2.0
358,2016,450156000317,00317,McBee High,4501560,Chesterfield 01,SC-1301,1301-006,P.O. Box 218,McBee,SC,29101,264 East Pine Street,McBee,SC,29101,(843)335-8251,45,34.466511,-80.252237,-2,-2,42.0,45025,3,1,1,7.0,12.0,,6.0,0.0,0.0,0,0.0,0.0,3.0,33.0,497.0,0.0,497.0,0,1,1,0,497.0,45065,45027,450156000317,4507.0,188.0,2.0
359,2016,450156000318,00318,Central High,4501560,Chesterfield 01,SC-1301,1301-007,200 Zion Church Road,Pageland,SC,29728,200 Zion Church Road,Pageland,SC,29728,(843)672-6115,45,34.75412,-80.357914,-2,-2,41.0,45025,3,1,1,9.0,12.0,,6.0,0.0,0.0,0,0.0,0.0,3.0,48.0,622.0,0.0,622.0,0,1,0,0,622.0,45053,45027,450156000318,4507.0,268.0,2.0
360,2016,450156000319,00319,New Heights Middle,4501560,Chesterfield 01,SC-1301,1301-008,5738 Highway 151,Jefferson,SC,29718,5738 Highway 151,Jefferson,SC,29718,(843)658-6830,45,34.694239,-80.392527,-2,-2,42.0,45025,2,1,1,6.0,8.0,,3.0,1.0,1.0,0,0.0,0.0,3.0,33.0,486.0,0.0,486.0,0,0,1,0,486.0,45065,45027,450156000319,4507.0,244.0,2.0
361,2016,450156000870,00870,Pageland Elementary,4501560,Chesterfield 01,SC-1301,1301-027,715 West McGregor Street,Pageland,SC,29728,715 West McGregor Street,Pageland,SC,29728,(843)672-2400,45,34.76863,-80.402095,-2,-2,32.0,45025,1,1,1,3.0,5.0,,3.0,1.0,1.0,0,0.0,0.0,0.0,25.0,410.0,0.0,410.0,1,0,0,0,410.0,45053,45027,450156000870,4507.0,256.0,2.0
362,2016,450156001173,01173,Chesterfield-Ruby Middle,4501560,Chesterfield 01,SC-1301,1301-028,14445 Highway 9,Chesterfield,SC,29709,14445 Highway 9,Chesterfield,SC,29709,(843)623-9401,45,34.732267,-80.056993,-2,-2,42.0,45025,2,1,1,6.0,8.0,,6.0,0.0,0.0,0,0.0,0.0,3.0,26.0,366.0,0.0,366.0,0,0,1,0,366.0,45053,45027,450156001173,4507.0,154.0,2.0
363,2016,450160000328,00328,F. E. Dubose Career Center,4501600,Clarendon 80,SC-1480,1480-995,3351 Sumter Highway,Manning,SC,29102,3351 Sumter Highway,Manning,SC,29102,(803)473-2531,45,33.725639,-80.199686,-2,-2,41.0,45027,3,3,1,9.0,12.0,,6.0,0.0,0.0,0,0.0,1.0,3.0,9.0,0.0,0.0,0.0,0,1,0,0,0.0,45064,45036,450160000328,4506.0,3.0,2.0
364,2016,450174000188,00188,Scotts Branch Middle,4501740,Clarendon 01,SC-1401,1401-020,9253 Alex Harvin Highway,Summerton,SC,29148,9253 Alex Harvin Highway,Summerton,SC,29148,(803)574-2100,45,33.610835,-80.358301,-2,-2,42.0,45027,2,1,1,7.0,8.0,,3.0,1.0,1.0,0,0.0,0.0,3.0,7.0,129.0,0.0,129.0,0,0,1,0,129.0,45064,45036,450174000188,4506.0,93.0,2.0
365,2016,450174000321,00321,St. Paul Elementary,4501740,Clarendon 01,SC-1401,1401-005,9297 Alex Harvin Highway,Summerton,SC,29148,9297 Alex Harvin Highway,Summerton,SC,29148,(803)574-2150,45,33.611889,-80.321093,-2,-2,42.0,45027,1,1,1,3.0,6.0,,3.0,1.0,1.0,0,1.0,0.0,3.0,17.0,250.0,0.0,250.0,1,0,0,0,250.0,45064,45036,450174000321,4506.0,170.0,2.0
366,2016,450174000323,00323,Scotts Branch High,4501740,Clarendon 01,SC-1401,1401-001,9253 Alex Harvin Highway,Summerton,SC,29148,9253 Alex Harvin Highway,Summerton,SC,29148,(803)574-2100,45,33.616303,-80.32196,-2,-2,42.0,45027,3,1,1,9.0,12.0,,6.0,0.0,0.0,0,0.0,0.0,3.0,20.0,217.0,0.0,217.0,0,1,0,0,217.0,45064,45036,450174000323,4506.0,129.0,2.0
367,2016,450174001494,01494,Summerton Early Childhood Center,4501740,Clarendon 01,SC-1401,1401-022,8 South Church Street,Summerton,SC,29148,8 South Church Street,Summerton,SC,29148,(803)574-2102,45,33.607119,-80.353814,-2,-2,42.0,45027,1,1,1,-1.0,2.0,,3.0,1.0,1.0,0,0.0,0.0,0.0,11.0,197.0,0.0,197.0,1,0,0,0,197.0,45064,45036,450174001494,4506.0,168.0,2.0
368,2016,450177000325,00325,Manning Primary,4501770,Clarendon 02,SC-1402,1402-012,125 North Boundary Street,Manning,SC,29102,125 North Boundary Street,Manning,SC,29102,(803)435-2268,45,33.698142,-80.214487,-2,-2,32.0,45027,1,1,1,2.0,3.0,,3.0,1.0,1.0,0,0.0,0.0,0.0,27.0,424.0,0.0,424.0,1,0,0,0,424.0,45064,45036,450177000325,4506.0,323.0,2.0
369,2016,450177000326,00326,Manning Junior High,4501770,Clarendon 02,SC-1402,1402-011,1101 W.L. Hamilton Road,Manning,SC,29102,1101 W.L. Hamilton Road,Manning,SC,29102,(803)435-8195,45,33.695005,-80.234806,-2,-2,32.0,45027,2,1,1,7.0,8.0,,3.0,1.0,1.0,0,0.0,0.0,3.0,27.0,404.0,0.0,404.0,0,0,1,0,404.0,45064,45036,450177000326,4506.0,282.0,2.0
370,2016,450177000327,00327,Manning High,4501770,Clarendon 02,SC-1402,1402-007,2155 Paxville Highway,Manning,SC,29102,2155 Paxville Highway,Manning,SC,29102,(803)435-4417,45,33.696705,-80.229375,-2,-2,32.0,45027,3,1,1,9.0,12.0,,6.0,0.0,0.0,0,0.0,0.0,3.0,43.0,841.0,0.0,841.0,0,1,0,0,841.0,45064,45036,450177000327,4506.0,424.0,2.0
371,2016,450177000431,00431,Phoenix Charter High,4501770,Clarendon 02,SC-1402,1402-610,1423 Hotel Street,Alcolu,SC,29001,1423 Hotel Street,Alcolu,SC,29001,(803)505-6800,45,33.75422,-80.212811,-2,-2,42.0,45027,3,1,1,9.0,12.0,,3.0,1.0,1.0,1,0.0,0.0,3.0,3.0,23.0,0.0,23.0,0,1,0,0,23.0,45064,45036,450177000431,4506.0,20.0,2.0
372,2016,450177000551,00551,Manning Early Childhood Center,4501770,Clarendon 02,SC-1402,1402-014,2759 Raccoon Road,Manning,SC,29102,2759 Raccoon Road,Manning,SC,29102,(803)473-4744,45,33.695431,-80.240299,-2,-2,32.0,45027,1,1,1,-1.0,1.0,,3.0,1.0,1.0,0,0.0,0.0,0.0,31.0,538.0,0.0,538.0,1,0,0,0,538.0,45064,45036,450177000551,4506.0,413.0,2.0
373,2016,450177001439,01439,Manning Elementary,4501770,Clarendon 02,SC-1402,1402-013,311 West Boyce Street,Manning,SC,29102,311 West Boyce Street,Manning,SC,29102,(803)435-5066,45,33.696962,-80.219557,-2,-2,32.0,45027,1,1,1,4.0,6.0,,3.0,1.0,1.0,0,0.0,0.0,3.0,38.0,696.0,0.0,696.0,1,0,0,0,696.0,45064,45036,450177001439,4506.0,411.0,2.0
374,2016,450180000329,00329,Walker-Gamble Elementary,4501800,Clarendon 03,SC-1403,1403-019,P.O. Box 7,New Zion,SC,29111,2358 Walker-Gamble Road,New Zion,SC,29111,(843)659-2102,45,33.817514,-80.05229,-2,-2,42.0,45027,1,1,1,-1.0,5.0,,3.0,1.0,1.0,0,0.0,0.0,0.0,34.0,546.0,0.0,546.0,1,0,0,0,546.0,45064,45036,450180000329,4506.0,300.0,2.0
375,2016,450180000331,00331,East Clarendon Middle-High,4501800,Clarendon 03,SC-1403,1403-016,P.O. Box 67,Turbeville,SC,29162,1101 Pope Street,Turbeville,SC,29162,(843)659-2185,45,33.89254,-80.014819,-2,-2,42.0,45027,4,1,1,6.0,12.0,,6.0,0.0,0.0,0,0.0,0.0,3.0,38.0,710.0,0.0,710.0,0,1,1,0,710.0,45064,45036,450180000331,4506.0,261.0,2.0
376,2016,450183000189,00189,Northside Elementary,4501830,Colleton 01,SC-1501,1501-020,1929 Industrial Road,Walterboro,SC,29488,1929 Industrial Road,Walterboro,SC,29488,(843)782-0015,45,32.94852,-80.616282,-2,-2,41.0,45029,1,1,1,1.0,5.0,,3.0,1.0,1.0,0,0.0,0.0,0.0,34.0,592.0,0.0,592.0,1,0,0,0,592.0,45116,45045,450183000189,4506.0,367.0,2.0
377,2016,450183000332,00332,Bells Elementary,4501830,Colleton 01,SC-1501,1501-006,12088 Bells Highway,Ruffin,SC,29475,12088 Bells Highway,Ruffin,SC,29475,(843)782-0012,45,32.980816,-80.851041,-2,-2,42.0,45029,1,1,1,-1.0,5.0,,3.0,1.0,1.0,0,0.0,0.0,0.0,22.0,311.0,0.0,311.0,1,0,0,0,311.0,45090,45040,450183000332,4506.0,225.0,2.0
378,2016,450183000333,00333,Black Street Early Childhood Center,4501830,Colleton 01,SC-1501,1501-008,256 Smith Street,Walterboro,SC,29488,256 Smith Street,Walterboro,SC,29488,(843)782-4516,45,32.892982,-80.649605,-2,-2,32.0,45029,1,1,1,-1.0,0.0,,3.0,1.0,1.0,0,0.0,0.0,0.0,22.0,378.0,0.0,378.0,1,0,0,0,378.0,45121,45045,450183000333,4506.0,264.0,2.0
379,2016,450183000336,00336,Cottageville Elementary,4501830,Colleton 01,SC-1501,1501-011,648 Peirce Road,Cottageville,SC,29435,648 Peirce Road,Cottageville,SC,29435,(843)782-4528,45,32.933464,-80.481937,-2,-2,42.0,45029,1,1,1,-1.0,5.0,,3.0,1.0,1.0,0,0.0,0.0,0.0,31.0,563.0,0.0,563.0,1,0,0,0,563.0,45116,45039,450183000336,4506.0,311.0,2.0
380,2016,450183000337,00337,Forest Hills Elementary,4501830,Colleton 01,SC-1501,1501-012,633 Hiers Corner Road,Walterboro,SC,29488,633 Hiers Corner Road,Walterboro,SC,29488,(843)782-4512,45,32.912621,-80.678798,-2,-2,32.0,45029,1,1,1,1.0,5.0,,3.0,1.0,1.0,0,0.0,0.0,0.0,44.0,694.0,0.0,694.0,1,0,0,0,694.0,45121,45040,450183000337,4506.0,442.0,2.0
381,2016,450183000347,00347,Colleton County High,4501830,Colleton 01,SC-1501,1501-005,150 Cougar Nation Drive,Walterboro,SC,29488,150 Cougar Nation Drive,Walterboro,SC,29488,(843)782-0031,45,32.949377,-80.654232,-2,-2,41.0,45029,3,1,1,9.0,12.0,,6.0,0.0,0.0,0,0.0,0.0,3.0,96.0,1659.0,0.0,1659.0,0,1,0,0,1659.0,45090,45040,450183000347,4506.0,680.0,2.0
382,2016,450183000348,00348,Thunderbolt Career and Technology Center,4501830,Colleton 01,SC-1501,1501-995,1069 Thunderbolt Road,Walterboro,SC,29488,1069 Thunderbolt Road,Walterboro,SC,29488,(843)782-4514,45,32.939214,-80.632637,-2,-2,41.0,45029,3,3,1,9.0,12.0,,6.0,0.0,0.0,0,0.0,1.0,3.0,11.0,0.0,0.0,0.0,0,1,0,0,0.0,45121,45045,450183000348,4506.0,3.0,2.0
383,2016,450183000713,00713,Hendersonville Elementary,4501830,Colleton 01,SC-1501,1501-021,6089 Hendersonville Highway,Walterboro,SC,29488,6089 Hendersonville Highway,Walterboro,SC,29488,(843)782-0027,45,32.803803,-80.71347,-2,-2,42.0,45029,1,1,1,-1.0,5.0,,3.0,1.0,1.0,0,0.0,0.0,0.0,27.0,398.0,0.0,398.0,1,0,0,0,398.0,45090,45045,450183000713,4506.0,308.0,2.0
384,2016,450183001586,01586,Colleton County Middle,4501830,Colleton 01,SC-1501,1501-022,1379  Tuskegee Airmen Drive,Walterboro,SC,29488,1379  Tuskegee Airmen Drive,Walterboro,SC,29488,(843)782-0040,45,32.938871,-80.639249,-2,-2,41.0,45029,2,1,1,6.0,8.0,,6.0,0.0,0.0,0,0.0,0.0,3.0,77.0,1222.0,0.0,1222.0,0,0,1,0,1222.0,45121,45045,450183001586,4506.0,727.0,2.0
385,2016,450186000095,00095,Darlington High,4501860,Darlington 01,SC-1601,1601-030,525 Spring Street,Darlington,SC,29532,525 Spring Street,Darlington,SC,29532,(843)398-2730,45,34.31832,-79.879369,-2,22500,23.0,45031,3,1,1,9.0,12.0,,6.0,0.0,0.0,0,1.0,0.0,3.0,74.0,1139.0,0.0,1139.0,0,1,0,0,1139.0,45062,45029,450186000095,4507.0,544.0,2.0
386,2016,450186000098,00098,Darlington Middle,4501860,Darlington 01,SC-1601,1601-031,150 Pinedale Drive,Darlington,SC,29532,150 Pinedale Drive,Darlington,SC,29532,(843)398-3389,45,34.302394,-79.936189,-2,22500,41.0,45031,2,1,1,6.0,8.0,,3.0,1.0,1.0,0,1.0,0.0,3.0,56.0,991.0,0.0,991.0,0,0,1,0,991.0,45062,45029,450186000098,4507.0,556.0,2.0
387,2016,450186000100,00100,Southside Early Childhood Center,4501860,Darlington 01,SC-1601,1601-032,1615 Blanding Drive,Hartsville,SC,29550,1615 Blanding Drive,Hartsville,SC,29550,(843)383-3310,45,34.347598,-80.079327,-2,22500,32.0,45031,1,1,1,-1.0,0.0,,3.0,1.0,1.0,0,0.0,0.0,0.0,23.0,451.0,0.0,451.0,1,0,0,0,451.0,45062,45029,450186000100,4507.0,262.0,2.0
388,2016,450186000190,00190,Mayo High For Math Science & Technology,4501860,Darlington 01,SC-1601,1601-033,405 Chestnut Street,Darlington,SC,29532,405 Chestnut Street,Darlington,SC,29532,(843)398-2650,45,34.292181,-79.869792,-2,22500,23.0,45031,3,1,1,9.0,12.0,,6.0,0.0,0.0,0,1.0,0.0,3.0,20.0,304.0,0.0,304.0,0,1,0,0,304.0,45062,45029,450186000190,4507.0,81.0,2.0
389,2016,450186000350,00350,Brockington Elementary,4501860,Darlington 01,SC-1601,1601-013,413 Brockington Road,Darlington,SC,29532,413 Brockington Road,Darlington,SC,29532,(843)398-2500,45,34.286805,-79.886248,-2,22500,23.0,45031,1,1,1,3.0,5.0,,3.0,1.0,1.0,0,1.0,0.0,0.0,23.0,413.0,0.0,413.0,1,0,0,0,413.0,45062,45029,450186000350,4507.0,277.0,2.0
390,2016,450186000351,00351,Cain Elementary,4501860,Darlington 01,SC-1601,1601-014,607 First Street,Darlington,SC,29532,607 First Street,Darlington,SC,29532,(843)398-2450,45,34.292081,-79.859839,-2,22500,23.0,45031,1,1,1,-1.0,2.0,,3.0,1.0,1.0,0,0.0,0.0,0.0,22.0,325.0,0.0,325.0,1,0,0,0,325.0,45062,45029,450186000351,4507.0,241.0,2.0
391,2016,450186000352,00352,Carolina Elementary,4501860,Darlington 01,SC-1601,1601-015,719 West Carolina Avenue,Hartsville,SC,29550,719 West Carolina Avenue,Hartsville,SC,29550,(843)857-3230,45,34.367045,-80.08883,-2,22500,32.0,45031,1,1,1,1.0,5.0,,6.0,0.0,0.0,0,0.0,0.0,0.0,15.0,254.0,0.0,254.0,1,0,0,0,254.0,45065,45029,450186000352,4507.0,55.0,2.0
392,2016,450186000353,00353,Lamar Elementary,4501860,Darlington 01,SC-1601,1601-016,214 North Darlington Avenue,Lamar,SC,29069,214 North Darlington Avenue,Lamar,SC,29069,(843)326-7575,45,34.171515,-80.05668,-2,22500,42.0,45031,1,1,1,-1.0,2.0,,3.0,1.0,1.0,0,0.0,0.0,0.0,18.0,281.0,0.0,281.0,1,0,0,0,281.0,45060,45029,450186000353,4507.0,278.0,2.0
393,2016,450186000354,00354,North Hartsville Elementary,4501860,Darlington 01,SC-1601,1601-017,110 School Drive,Hartsville,SC,29550,110 School Drive,Hartsville,SC,29550,(843)857-3200,45,34.393006,-80.07685,-2,22500,32.0,45031,1,1,1,1.0,5.0,,6.0,0.0,0.0,0,0.0,0.0,0.0,38.0,678.0,0.0,678.0,1,0,0,0,678.0,45065,45029,450186000354,4507.0,299.0,2.0
394,2016,450186000355,00355,Pate Elementary,4501860,Darlington 01,SC-1601,1601-018,1010 Indian Branch Road,Darlington,SC,29532,1010 Indian Branch Road,Darlington,SC,29532,(843)398-2400,45,34.287836,-79.897624,-2,22500,23.0,45031,1,1,1,-1.0,2.0,,3.0,1.0,1.0,0,0.0,0.0,0.0,22.0,407.0,0.0,407.0,1,0,0,0,407.0,45062,45029,450186000355,4507.0,313.0,2.0
395,2016,450186000356,00356,Rosenwald Elementary/Middle,4501860,Darlington 01,SC-1601,1601-020,508 Church Street,Society Hill,SC,29593,508 Church Street,Society Hill,SC,29593,(843)398-2700,45,34.50331,-79.851455,-2,22500,42.0,45031,1,1,1,-1.0,8.0,,3.0,1.0,1.0,0,0.0,0.0,3.0,12.0,155.0,0.0,155.0,1,0,1,0,155.0,45054,45029,450186000356,4507.0,98.0,2.0
396,2016,450186000359,00359,Spaulding Elementary,4501860,Darlington 01,SC-1601,1601-023,204 East Pearl Street,Lamar,SC,29069,204 East Pearl Street,Lamar,SC,29069,(843)326-7666,45,34.167618,-80.065448,-2,22500,42.0,45031,1,1,1,3.0,5.0,,3.0,1.0,1.0,0,0.0,0.0,0.0,13.0,248.0,0.0,248.0,1,0,0,0,248.0,45060,45029,450186000359,4507.0,245.0,2.0
397,2016,450186000360,00360,Brunson-Dargan Elementary,4501860,Darlington 01,SC-1601,1601-024,400 Wells Street,Darlington,SC,29532,400 Wells Street,Darlington,SC,29532,(843)398-2533,45,34.30708,-79.879722,-2,22500,23.0,45031,1,1,1,3.0,5.0,,3.0,1.0,1.0,0,0.0,0.0,0.0,19.0,247.0,0.0,247.0,1,0,0,0,247.0,45062,45029,450186000360,4507.0,184.0,2.0
398,2016,450186000362,00362,St. Johns Elementary,4501860,Darlington 01,SC-1601,1601-026,140 Park Street,Darlington,SC,29532,140 Park Street,Darlington,SC,29532,(843)398-2350,45,34.305233,-79.875667,-2,22500,23.0,45031,1,1,1,-1.0,5.0,,3.0,1.0,1.0,0,0.0,0.0,0.0,40.0,666.0,0.0,666.0,1,0,0,0,666.0,45062,45029,450186000362,4507.0,378.0,2.0
399,2016,450186000363,00363,Thornwell School for the Arts,4501860,Darlington 01,SC-1601,1601-027,437 West Carolina Avenue,Hartsville,SC,29550,437 West Carolina Avenue,Hartsville,SC,29550,(843)857-3090,45,34.370555,-80.080424,-2,22500,32.0,45031,1,1,1,1.0,5.0,,3.0,1.0,1.0,0,1.0,0.0,0.0,24.0,344.0,0.0,344.0,1,0,0,0,344.0,45065,45029,450186000363,4507.0,295.0,2.0
400,2016,450186000364,00364,West Hartsville Elementary,4501860,Darlington 01,SC-1601,1601-028,214 Clyde Road,Hartsville,SC,29550,214 Clyde Road,Hartsville,SC,29550,(843)857-3270,45,34.355898,-80.141294,-2,22500,41.0,45031,1,1,1,4.0,5.0,,3.0,1.0,1.0,0,0.0,0.0,0.0,12.0,190.0,0.0,190.0,1,0,0,0,190.0,45065,45029,450186000364,4507.0,124.0,2.0
401,2016,450186000365,00365,Washington St. Elementary,4501860,Darlington 01,SC-1601,1601-029,325 Washington Street,Hartsville,SC,29550,325 Washington Street,Hartsville,SC,29550,(843)383-3345,45,34.360368,-80.075324,-2,22500,32.0,45031,1,1,1,1.0,3.0,,3.0,1.0,1.0,0,0.0,0.0,0.0,20.0,311.0,0.0,311.0,1,0,0,0,311.0,45062,45029,450186000365,4507.0,306.0,2.0
402,2016,450186000369,00369,Hartsville Middle,4501860,Darlington 01,SC-1601,1601-004,1427 Fourteenth Street,Hartsville,SC,29550,1427 Fourteenth Street,Hartsville,SC,29550,(843)857-3000,45,34.341746,-80.096405,-2,22500,41.0,45031,2,1,1,6.0,8.0,,6.0,0.0,0.0,0,1.0,0.0,3.0,62.0,1002.0,0.0,1002.0,0,0,1,0,1002.0,45065,45029,450186000369,4507.0,478.0,2.0
403,2016,450186000370,00370,Hartsville High,4501860,Darlington 01,SC-1601,1601-005,701 Lewellyn Avenue,Hartsville,SC,29550,701 Lewellyn Avenue,Hartsville,SC,29550,(843)857-3700,45,34.362437,-80.087521,-2,22500,32.0,45031,3,1,1,9.0,12.0,,6.0,0.0,0.0,0,1.0,0.0,3.0,77.0,1245.0,0.0,1245.0,0,1,0,0,1245.0,45065,45029,450186000370,4507.0,499.0,2.0
404,2016,450186000371,00371,Lamar High,4501860,Darlington 01,SC-1601,1601-006,216 North Darlington Avenue,Lamar,SC,29069,216 North Darlington Avenue,Lamar,SC,29069,(843)326-7500,45,34.171853,-80.054921,-2,22500,42.0,45031,3,1,1,9.0,12.0,,3.0,1.0,1.0,0,0.0,0.0,3.0,18.0,297.0,0.0,297.0,0,1,0,0,297.0,45060,45029,450186000371,4507.0,294.0,2.0
405,2016,450186000374,00374,Spaulding Middle,4501860,Darlington 01,SC-1601,1601-010,400 East Cartersville Highway,Lamar,SC,29069,400 East Cartersville Highway,Lamar,SC,29069,(843)326-7625,45,34.16277,-80.060836,-2,22500,42.0,45031,2,1,1,6.0,8.0,,3.0,1.0,1.0,0,0.0,0.0,3.0,20.0,259.0,0.0,259.0,0,0,1,0,259.0,45060,45029,450186000374,4507.0,256.0,2.0
406,2016,450186001498,01498,Darlington County Institute of Technology,4501860,Darlington 01,SC-1601,1601-995,160 Pinedale Road,Darlington,SC,29532,160 Pinedale Road,Darlington,SC,29532,(843)398-3516,45,34.302577,-79.932419,-2,22500,41.0,45031,3,3,1,9.0,12.0,,6.0,0.0,0.0,0,0.0,1.0,3.0,16.0,0.0,0.0,0.0,0,1,0,0,0.0,45062,45029,450186001498,4507.0,3.0,1.0
407,2016,450187000388,00388,Dillon County Applied Technology Center,4501870,Dillon 80,SC-1780,1780-995,P.O. Box 1130,Dillon,SC,29536,1630 East Main Street,Dillon,SC,29536,(843)774-5143,45,34.406226,-79.350719,-2,-2,41.0,45033,3,3,1,9.0,12.0,,6.0,0.0,0.0,0,0.0,1.0,3.0,10.0,0.0,0.0,0.0,0,1,0,0,0.0,45055,45030,450187000388,4507.0,3.0,1.0
408,2016,450192000378,00378,Lake View Elementary,4501920,Dillon 04,SC-1704,1704-003,P.O. Box 685,Lake View,SC,29563,1311 Scott Street,Lake View,SC,29563,(843)759-3003,45,34.330585,-79.168353,-2,-2,42.0,45033,1,1,1,-1.0,5.0,,3.0,1.0,1.0,0,0.0,0.0,0.0,21.0,394.0,0.0,394.0,1,0,0,0,394.0,45055,45028,450192000378,4507.0,227.0,2.0
